providerid,cipcode,PerEmployed2,PerEmployed4,PerEmployed8,AvgQuarterlyWage2,AvgQuarterlyWage4,AvgQuarterlyWage8,PerRetention4,PerRetention8,NumCompleted2,NumCompleted4,NumCompleted8,NumUsedWageCalc2,NumUsedWageCalc4,NumUsedWageCalc8,NumUsedRetentionCalc4,NumUsedRetentionCalc8
8508,513501,0.886792452830189,0.867924528301887,0.892857142857143,5018,5782,6319,0.954545454545455,0.958333333333333,53,53,28,47,46,25,44,24
8516,120500,0.416666666666667,-99999,-99999,5612,-99999,-99999,-99999,-99999,12,0,0,5,0,0,0,0
8516,120503,0.384615384615385,0.307692307692308,-99999,4359,-99999,-99999,0.428571428571429,-99999,13,13,0,5,4,0,7,0
8516,470604,0.666666666666667,-99999,-99999,-99999,-99999,-99999,-99999,-99999,6,0,0,4,0,0,0,0
8527,510801,0.833333333333333,0.904761904761905,0.857142857142857,5518,5465,6949,0.914285714285714,0.914285714285714,42,42,42,35,38,36,35,35
8527,510909,0.818181818181818,0.818181818181818,0.818181818181818,8676,7764,9373,0.888888888888889,0.888888888888889,11,11,11,9,9,9,9,9
8527,520407,1,1,1,3847,6677.5,4382,1,1,6,6,6,6,6,6,5,5
8529,120503,0.5,0.4,0.6,3849,-99999,4860.5,0.428571428571429,0.714285714285714,10,10,10,5,4,6,7,7
8529,510801,0.741935483870968,0.806451612903226,0.838709677419355,6156,6226,7691,0.91304347826087,0.869565217391304,31,31,31,23,25,26,23,23
8529,511011,0.833333333333333,0.666666666666667,0.666666666666667,5976,-99999,-99999,0.6,0.8,6,6,6,5,4,4,5,5
8530,120505,0.0344827586206897,0.0344827586206897,0.862068965517241,-99999,-99999,5940,-99999,-99999,29,29,29,1,1,25,1,1
8530,510801,0.153846153846154,0.0769230769230769,0.846153846153846,-99999,-99999,3968,-99999,-99999,13,13,13,2,1,11,2,2
8530,511011,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,2,1,1,2,1,1
8530,520407,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,2,0,0,2,0,0
8530,520904,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,2,0,0,2,0,0
8531,120501,0.714285714285714,0.857142857142857,0.857142857142857,4057,3755,4015,1,0.8,7,7,7,5,6,6,5,5
8531,120503,0.62962962962963,0.555555555555556,0.62962962962963,3675,6040,5447,0.7,0.75,27,27,27,17,15,17,20,20
8531,510801,0.916666666666667,0.75,0.875,5236.5,6387.5,6656,0.9,0.95,24,24,24,22,18,21,20,20
8531,520909,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,4,4,4,3,3,4,4
8532,120401,0,0,0.583333333333333,-99999,-99999,6883,-99999,-99999,12,12,12,0,0,7,0,0
8532,120501,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,3,3,0,0,3,0,0
8532,120503,0.0769230769230769,0.0769230769230769,0.923076923076923,-99999,-99999,6162.5,-99999,-99999,13,13,13,1,1,12,2,2
8532,510801,0,0.0142857142857143,0.771428571428571,-99999,-99999,6617,-99999,-99999,70,70,70,0,1,54,0,0
8532,510909,0.0909090909090909,0.0909090909090909,0.545454545454545,-99999,-99999,9171.5,-99999,-99999,11,11,11,1,1,6,1,1
8532,511011,0,0.0666666666666667,0.8,-99999,-99999,6057,-99999,-99999,15,15,15,0,1,12,0,0
8532,520909,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,2,0,0,2,0,0
8533,440701,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,1,1,0,1,1
8533,510716,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,2,1,1,1,1,1
8533,510720,0.647058823529412,0.588235294117647,0.764705882352941,6754,7962,6410,1,1,34,34,34,22,20,26,16,16
8533,510801,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,4,1,1,2,1,1,0
8533,510902,0.818181818181818,0.714285714285714,-99999,3800,5493,-99999,1,-99999,11,7,2,9,5,2,5,1
8533,511009,0.5625,0.5,0.875,3210.5,3383,6987,0.647058823529412,0.833333333333333,32,30,8,18,15,7,17,6
8533,511020,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,2,0,1,2,0,1,0
8533,513902,0.696428571428571,0.744186046511628,0.794117647058823,6268.5,7112.5,7855,0.824561403508772,0.869565217391304,112,86,34,78,64,27,57,23
8535,110901,0.375,-99999,-99999,4585.5,-99999,-99999,-99999,-99999,16,0,0,6,0,0,0,0
8535,320109,0.578947368421053,0.473684210526316,-99999,2549,4471,-99999,0.7,-99999,19,19,0,11,9,0,10,0
8535,530201,0.5,0.785714285714286,-99999,5649,5003,-99999,1,-99999,18,14,0,9,11,0,9,0
8540,320110,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
8540,510801,0.816091954022989,0.828767123287671,0.847826086956522,5682.5,5601,6548.5,0.936363636363636,0.911764705882353,174,146,92,142,121,78,110,68
8540,510902,0.794520547945205,0.9,0.878048780487805,4467,5753,6334.5,0.98,0.962962962962963,73,70,41,58,63,36,50,27
8540,511009,0.872340425531915,0.783783783783784,0.916666666666667,5261,5345,7044,0.862068965517241,0.9,47,37,12,41,29,11,29,10
8540,513501,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,2,2,2,1,2,2
8544,110301,0.298850574712644,0.315068493150685,0.185185185185185,4879.5,7141,7717,0.846153846153846,-99999,87,73,27,26,23,5,13,0
8544,111003,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
8544,111006,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,3,2,1,1,1,0,0
8544,470104,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,4,4,2,1,1,0,0
8544,510000,0.413461538461538,0.44578313253012,0.458333333333333,5603,4929,7174,0.875,0.666666666666667,104,83,24,43,37,11,24,6
8544,510601,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
8544,510706,0.421052631578947,0.470588235294118,-99999,3185,4659,-99999,-99999,-99999,19,17,3,8,8,1,4,0
8544,510707,0.240343347639485,0.324175824175824,0.303571428571429,5437.5,6155,6000,0.771428571428571,-99999,233,182,56,56,59,17,35,2
8544,510710,0.29646017699115,0.378787878787879,0.181818181818182,4281,4860.5,-99999,0.852941176470588,-99999,226,132,22,67,50,4,34,2
8544,510713,0.358974358974359,0.392857142857143,0.571428571428571,4997,7650,-99999,0.8,-99999,39,28,7,14,11,4,5,0
8544,510714,0.275862068965517,0.3,0.333333333333333,5000,7544.5,-99999,-99999,-99999,29,20,9,8,6,3,2,0
8544,510716,0.519480519480519,0.555555555555556,0.666666666666667,6007,6137.5,6368,0.833333333333333,-99999,77,54,15,40,30,10,18,1
8544,510803,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
8544,510805,0.315789473684211,0.483870967741935,0.44,4871.5,4910,3840,0.888888888888889,-99999,76,62,25,24,30,11,18,2
8544,520407,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
8544,520411,0.05,-99999,-99999,-99999,-99999,-99999,-99999,-99999,20,0,0,1,0,0,0,0
8554,510713,0.0491803278688525,0.639344262295082,0.655172413793103,-99999,8825,9285.5,-99999,-99999,61,61,58,3,39,38,2,2
8555,010505,0.222857142857143,0.284615384615385,0.385542168674699,5777,8951,9933,0.772727272727273,0.857142857142857,175,130,83,39,37,32,22,7
8559,320105,0.6,0.75,0.428571428571429,3551,3294,3560,0.882352941176471,0.5,30,28,14,18,21,6,17,10
8563,512601,0.835616438356164,0.857142857142857,0.833333333333333,5787,6042,6177,0.909090909090909,0.882352941176471,73,70,42,61,60,35,55,34
8564,320105,0.488888888888889,0.471698113207547,0.509433962264151,3436,2480,2522,0.555555555555556,0.592592592592593,90,53,53,44,25,27,27,27
8565,320109,0.493333333333333,0.495495495495495,0.617647058823529,6208,6167,6342,0.875,0.833333333333333,150,111,34,74,55,21,48,18
8572,120401,0.75,0.628571428571429,0.80952380952381,3011,3494,4266,0.84,0.941176470588235,48,35,21,36,22,17,25,17
8572,120402,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,1,0,1,0,0,0,0
8572,120409,0.722222222222222,0.666666666666667,0.714285714285714,3772,4217,4892,0.818181818181818,1,18,15,7,13,10,5,11,5
8572,120410,0.545454545454545,0.611111111111111,0.4,4465.5,5248,-99999,0.9,-99999,22,18,5,12,11,2,10,3
8572,120413,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,1,1,0,1,1
8573,520201,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,1,1,1,1,1,1
8573,520305,0.666666666666667,0.833333333333333,0.833333333333333,-99999,9251,10760,-99999,-99999,6,6,6,4,5,5,4,4
8573,520408,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,3,3,1,1,1,1,1
8582,320109,0,0,-99999,-99999,-99999,-99999,-99999,-99999,5,5,0,0,0,0,0,0
8582,510706,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,1,1,1,0,1,0
8582,510713,0.8,0.8,-99999,-99999,-99999,-99999,-99999,-99999,5,5,2,4,4,1,4,2
8582,510716,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
8582,510720,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,4,2,2,2,2,0,0
8582,510801,0.477272727272727,0.529411764705882,-99999,3875,4239,-99999,0.916666666666667,-99999,44,34,2,21,18,1,12,0
8582,510805,0.533333333333333,0.6,-99999,3823.5,2630,-99999,0.75,-99999,30,25,0,16,15,0,12,0
8582,511009,0.461538461538462,0.592592592592593,-99999,2722,3784.5,-99999,0.909090909090909,-99999,26,27,0,12,16,0,11,0
8582,513902,0.611111111111111,0.529411764705882,-99999,6291,4939,-99999,0.8,-99999,18,17,1,11,9,1,10,1
8588,120401,0.833333333333333,0.666666666666667,0.8,3506,-99999,-99999,0.8,-99999,6,6,5,5,4,4,5,4
8588,120402,1,1,-99999,950,4321,-99999,-99999,-99999,5,5,4,5,5,3,1,1
8588,120409,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,3,2,2,2,1,2,1
8588,120410,0.833333333333333,0.833333333333333,-99999,4947,3636,-99999,1,-99999,6,6,0,5,5,0,5,0
8588,120413,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,3,2,3,3,2,3,2
8593,320105,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,0,1,0,0
8594,520302,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,4,4,1,1,1,1,1
8594,520401,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,0,0,1,1
8598,510000,0.3125,0.4,0.166666666666667,15401,9497.5,-99999,0.6,-99999,16,15,6,5,6,1,5,2
8598,510706,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,0,1,0,0,1,0
8598,510802,0.25,0.333333333333333,0.666666666666667,-99999,-99999,-99999,-99999,-99999,12,9,6,3,3,4,0,0
8600,513902,0.822784810126582,0.777777777777778,0.714285714285714,6708,6974,6102.5,0.839285714285714,0.833333333333333,79,63,28,65,49,20,56,24
8601,110801,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,1,1,1,1,1
8601,110901,0.5,0.666666666666667,0.4,-99999,-99999,-99999,-99999,-99999,6,6,5,3,4,2,4,3
8601,320109,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,1,0,1,0
8601,510801,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,2,0,0,0,0,0
8601,511020,0.714285714285714,0.583333333333333,0.75,5418.5,7378,8139,0.857142857142857,0.6,14,12,8,10,7,6,7,5
8601,512602,0.75,0.833333333333333,-99999,6679,8469,-99999,1,-99999,16,6,0,12,5,0,5,0
8601,513902,0.675675675675676,0.769230769230769,0.730769230769231,5864.5,5717,6922,0.804878048780488,0.733333333333333,74,65,26,50,50,19,41,15
8601,520201,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,1,1,0,0
8603,110901,0.666666666666667,0.714285714285714,-99999,8177,15295,-99999,-99999,-99999,12,7,0,8,5,0,3,0
8603,131501,0.777777777777778,0.777777777777778,0.8,4746,4976,-99999,1,-99999,9,9,5,7,7,4,5,2
8603,190709,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,1,0,1,1,1
8603,510713,0.538461538461538,0.555555555555556,-99999,6193,8750,-99999,-99999,-99999,13,9,1,7,5,1,4,1
8603,510801,0.769230769230769,0.75,-99999,6627,3924,-99999,1,-99999,13,8,0,10,6,0,5,0
8603,510805,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,3,3,3,3,3,3,3
8603,510909,0.714285714285714,-99999,-99999,5473,-99999,-99999,-99999,-99999,7,1,0,5,1,0,1,0
8603,511009,0.571428571428571,0.666666666666667,-99999,-99999,-99999,-99999,-99999,-99999,7,6,0,4,4,0,4,0
8603,511020,0.692307692307692,0.75,0.7,4314,4459,4509,0.875,0.833333333333333,13,12,10,9,9,7,8,6
8603,512308,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
8603,520401,0.75,-99999,-99999,5869.5,-99999,-99999,-99999,-99999,8,3,0,6,3,0,2,0
8610,510801,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,4,0,2,4,0,2,0
8610,513902,0.727272727272727,0.727272727272727,-99999,4558,2856.5,-99999,0.625,-99999,11,11,0,8,8,0,8,0
8613,520201,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,0,1,0,0
8613,520203,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,2,2,2,2,1,1
8613,520211,0.4,0.8,0.888888888888889,-99999,32327.5,39061,-99999,-99999,10,10,9,4,8,8,4,3
8615,111003,0.775862068965517,0.741379310344828,0.794117647058823,5983,6439,8931,0.866666666666667,0.875,58,58,34,45,43,27,45,24
8615,510601,0.883720930232558,0.878787878787879,0.941176470588235,6976.5,6257,7478.5,0.933333333333333,1,43,33,17,38,29,16,30,16
8615,510801,0.846153846153846,0.848275862068966,0.902777777777778,5576.5,5815,6407,0.934959349593496,0.935483870967742,182,145,72,154,123,65,123,62
8615,510910,0.777777777777778,1,0.833333333333333,8069.5,10377.5,13058,1,-99999,18,14,6,14,14,5,9,4
8615,513501,0.780487804878049,0.815789473684211,0.666666666666667,3343,5724,4312.5,0.961538461538462,1,41,38,15,32,31,10,26,8
8616,150803,0.766666666666667,0.566666666666667,0.666666666666667,6418,5733,6513,0.708333333333333,0.791666666666667,30,30,30,23,17,20,24,24
8616,460401,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,0,0,3,0,0,0,0
8617,512602,0.818181818181818,0.8,0.853658536585366,4514,4859,4774,0.883720930232558,0.9,55,55,41,45,44,35,43,30
8617,513602,0.764705882352941,0.705882352941177,0.588235294117647,5142,4170.5,5901,0.846153846153846,0.692307692307692,17,17,17,13,12,10,13,13
8617,513902,0.857142857142857,0.8,0.814814814814815,5536,6681.5,6896.5,0.862068965517241,0.826086956521739,42,35,27,36,28,22,29,23
8619,520302,0.6,0.545454545454545,-99999,5060,3997.5,-99999,0.8,-99999,10,11,1,6,6,0,5,1
8619,520401,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,1,0,1,0
8619,530201,0.431034482758621,0.515625,-99999,3732,4842,-99999,0.620689655172414,-99999,116,64,0,50,33,0,29,0
8620,513902,0.666666666666667,0.833333333333333,0.75,5520.5,4960.5,5455,1,1,12,12,12,8,10,9,9,9
8620,521803,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,0,2,2,0,2,0
8621,510801,0.428571428571429,-99999,-99999,-99999,-99999,-99999,-99999,-99999,7,4,0,3,3,0,2,0
8621,511010,0.777777777777778,0.857142857142857,-99999,6159,5075.5,-99999,-99999,-99999,9,7,2,7,6,2,4,0
8631,520302,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,1,1,1,1
8633,120401,0.745454545454545,0.888888888888889,-99999,3330,3523.5,-99999,0.95,-99999,55,27,1,41,24,1,20,1
8633,120413,0.6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,5,2,0,3,1,0,1,0
8635,510720,0.25,0.25,0.25,-99999,-99999,-99999,-99999,-99999,8,8,8,2,2,2,2,2
8637,490205,0.763636363636364,0.682926829268293,0.866666666666667,7573,8841,10645,0.862068965517241,0.909090909090909,55,41,15,42,28,13,29,11
8643,460000,0.8125,0.818181818181818,-99999,4882,6035,-99999,0.857142857142857,-99999,16,11,3,13,9,0,7,1
8643,460302,0.675925925925926,0.597014925373134,0.696969696969697,4952,7372.5,6354,0.805555555555556,0.789473684210526,108,67,33,73,40,23,36,19
8643,470201,0.571428571428571,0.578947368421053,0.7,8914.5,9680,11764,0.9,-99999,28,19,10,16,11,7,10,4
8643,510710,0.625,-99999,-99999,6968,-99999,-99999,-99999,-99999,8,4,0,5,1,0,3,0
8643,510713,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,0,0,2,0,0,0,0
8643,510801,0.595238095238095,0.666666666666667,0.631578947368421,4855,3630,4952,0.8125,0.9,42,36,19,25,24,12,16,10
8654,510716,1,1,-99999,7840,10761,-99999,1,-99999,5,5,4,5,5,4,5,4
8654,510801,0.666666666666667,0.777777777777778,0.666666666666667,3617,4874,6945,1,0.666666666666667,9,9,9,6,7,6,6,6
8654,510806,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,1,1,1,1,1
8654,511009,0.4,0.6,0.6,-99999,-99999,-99999,-99999,-99999,5,5,5,2,3,3,2,2
8654,511020,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
8654,513902,0.777777777777778,0.625,-99999,9635,7074,-99999,0.833333333333333,-99999,9,8,2,7,5,2,6,2
8663,120401,0.735294117647059,0.586206896551724,0.75,3664,4167,3160,0.842105263157895,0.714285714285714,34,29,12,25,17,9,19,7
8663,120409,0.65,0.722222222222222,-99999,4007,4960,-99999,0.9,-99999,20,18,3,13,13,3,10,2
8663,120413,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,1,0,1,1,1,1
8669,510706,0.571428571428571,0.4,-99999,3298,-99999,-99999,-99999,-99999,14,10,0,8,4,0,3,0
8669,510707,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,1,0,1,0,0,0,0
8669,510711,0.625,0.727272727272727,-99999,5828.5,6265,-99999,0.833333333333333,-99999,16,11,0,10,8,0,6,0
8671,220000,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,0,0,0,0,0
8671,430103,0.857142857142857,0.857142857142857,1,10240.5,13290.5,12725,1,1,7,7,6,6,6,6,6,5
8671,430107,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,4,3,3,3,3,2,2
8671,510701,0.9,0.9,1,9518,7997,10987,0.9,1,10,10,5,9,9,5,10,5
8671,510707,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,0,1,1,0,0
8671,510801,0.793650793650794,0.857142857142857,0.840909090909091,7293.5,8301.5,8369,0.927272727272727,0.846153846153846,63,63,44,50,54,37,55,39
8671,510909,0.8,0.8,-99999,9095.5,10621.5,-99999,-99999,-99999,10,10,4,8,8,4,4,3
8671,511020,0.863636363636364,0.909090909090909,0.818181818181818,9736,9573,8094,0.944444444444444,1,22,22,11,19,20,9,18,8
8671,513901,0.935483870967742,1,-99999,9057,12812,-99999,1,-99999,31,31,4,29,31,3,26,4
8671,513902,0.9,0.9,0.9,5247,7274,5906,0.857142857142857,0.857142857142857,10,10,10,9,9,9,7,7
8671,520201,0.842105263157895,0.789473684210526,0.75,7459.5,8566,8760,0.857142857142857,0.777777777777778,19,19,12,16,15,9,14,9
8671,520301,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,1,0,1,0
8671,521401,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,1,2,2,1,2,1
8671,521902,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,4,3,3,4,3,3,2
8674,510713,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
8674,510720,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,4,4,4,4,4,4,4
8674,510908,0.75,-99999,-99999,5512.5,-99999,-99999,-99999,-99999,8,2,2,6,1,1,1,1
8674,511009,0.650793650793651,0.595238095238095,0.642857142857143,4053,4915,4338,0.785714285714286,0.894736842105263,63,42,28,41,25,18,28,19
8674,513902,0.804123711340206,0.842857142857143,0.711538461538462,4770.5,5070,7945,0.916666666666667,0.8,97,70,52,78,59,37,48,35
8681,513902,0.875,1,0.75,5926,5638.5,5961,1,0.714285714285714,8,8,8,7,8,6,7,7
8689,340199,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,0,2,2,0,2,0
8689,430109,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,0,0,1,0,0,0,0
8689,510719,0.6,0.25,-99999,3856,-99999,-99999,-99999,-99999,10,8,0,6,2,0,2,0
8689,510801,0.68,0.833333333333333,0.666666666666667,5857,5307.5,5150.5,0.941176470588235,0.833333333333333,25,24,9,17,20,6,17,6
8689,510902,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,1,0,1,0
8689,511009,0.818181818181818,0.6,-99999,5494,4883,-99999,0.666666666666667,-99999,11,10,1,9,6,1,9,0
8689,513902,0.8,0.666666666666667,-99999,3181.5,-99999,-99999,0.8,-99999,10,6,1,8,4,1,5,1
8691,460000,0.363636363636364,0.363636363636364,0.571428571428571,-99999,-99999,-99999,-99999,-99999,11,11,7,4,4,4,4,2
8691,460302,0.5,0.5,0.6,-99999,-99999,-99999,-99999,-99999,6,6,5,3,3,3,2,1
8691,470201,0.2,0.3,0.444444444444444,-99999,-99999,-99999,-99999,-99999,10,10,9,2,3,4,1,1
8691,510710,0.4,0.6,0.705882352941177,2546,3638,6127,0.714285714285714,0.833333333333333,20,20,17,8,12,12,7,6
8697,120500,0.788235294117647,0.727272727272727,0.8,4847,5786,5525.5,0.8,0.833333333333333,85,77,15,67,56,12,65,12
8703,511011,1,1,-99999,4858,7152,-99999,1,-99999,15,12,0,15,12,0,9,0
8703,512602,0.813084112149533,0.844660194174757,0.851851851851852,5213,5620,6415,0.916666666666667,0.947368421052632,107,103,27,87,87,23,84,19
8703,513902,0.78,0.863636363636364,0.769230769230769,4838,4689,6147,0.944444444444444,0.8,50,44,13,39,38,10,36,10
8711,320101,0.547945205479452,0.582191780821918,0.589285714285714,2845.5,3926,4428.5,0.721518987341772,0.672413793103448,146,146,112,80,85,66,79,58
8717,320105,0.67741935483871,0.5,0.52,1886,4088,4584,0.631578947368421,0.666666666666667,31,30,25,21,15,13,19,15
8718,430109,0.78125,0.896551724137931,-99999,4472,4899.5,-99999,0.909090909090909,-99999,32,29,1,25,26,1,22,1
8720,513902,0.333333333333333,0.666666666666667,0.666666666666667,-99999,-99999,-99999,-99999,-99999,6,6,6,2,4,4,4,4
8721,513501,0.246153846153846,0.32258064516129,0.428571428571429,4920,3825,3550,0.888888888888889,0.714285714285714,65,62,42,16,20,18,9,7
8722,110899,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0
8723,110103,0.2,0.3,0.166666666666667,-99999,-99999,-99999,-99999,-99999,10,10,6,2,3,1,2,0
8723,110201,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,0,0,0,0,0
8723,490205,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,1,1,1,1,1
8723,520201,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,2,0,0,0,0,0
8725,120502,0.136,0.129032258064516,-99999,14280,12012,-99999,0.823529411764706,-99999,125,124,0,17,16,0,17,0
8727,513902,0.791666666666667,0.853658536585366,0.818181818181818,6187,5737,8304,0.96875,1,96,41,11,76,35,9,32,7
8728,520201,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,2,0,1,1,0,0
8728,520211,0.4,0.4,0.4,-99999,-99999,-99999,-99999,-99999,5,5,5,2,2,2,3,3
8728,521001,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,4,4,2,3,3,2,2
8729,510713,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,1,0,1,0,0,0,0
8729,510801,0.705882352941177,0.846153846153846,-99999,5021,3072,-99999,1,-99999,17,13,4,12,11,4,8,2
8729,510902,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,1,1,2,1,1,0
8729,511009,0.611111111111111,0.666666666666667,-99999,4422,5972,-99999,0.8,-99999,18,12,3,11,8,3,5,2
8729,513902,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,1,0,2,1,0,1,0
8730,010504,0.432432432432432,0.620689655172414,0.647058823529412,4035.5,4446,6626,0.916666666666667,0.75,37,29,17,16,18,11,12,8
8732,430109,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3,3,3,3,3,3,2,2
8736,520204,0.888888888888889,0.888888888888889,0.888888888888889,4207,4917.5,4970,1,1,9,9,9,8,8,8,5,5
8736,520401,0.384615384615385,0.538461538461538,0.846153846153846,3494,6824,6627,-99999,-99999,13,13,13,5,7,11,3,3
8738,320101,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,0,1,1,0,1,0
8738,510713,0.375,0.375,-99999,-99999,-99999,-99999,-99999,-99999,8,8,0,3,3,0,3,0
8738,510908,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,0,0,4,0,0,0,0
8738,511009,0.8,0.80327868852459,-99999,5244.5,5612,-99999,0.895833333333333,-99999,90,61,4,72,49,4,48,4
8738,513902,0.729411764705882,0.675,0.774193548387097,4474.5,4448,4952.5,0.794520547945205,0.875,170,120,31,124,81,24,73,16
8744,320101,0.363636363636364,0.413793103448276,0.571428571428571,2631.5,3537.5,3957,1,-99999,44,29,14,16,12,8,6,4
8744,320109,0.414634146341463,0.384615384615385,0.666666666666667,2994,3992.5,5500.5,0.666666666666667,-99999,41,26,9,17,10,6,6,4
8744,513902,0.916666666666667,0.833333333333333,0.833333333333333,3564,3199,3818,0.833333333333333,0.833333333333333,12,12,12,11,10,10,12,12
8747,521701,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1,1,1,1,1,1,1,1
8751,110201,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,4,3,0,3,0,0,2,0
8751,510801,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,2,2,0,1,1,0,1,0
8751,520901,0.285714285714286,0.571428571428571,-99999,-99999,-99999,-99999,-99999,-99999,7,7,1,2,4,0,3,1
8756,150505,0.517241379310345,0.6,0.444444444444444,5043,8032,-99999,0.8,-99999,29,25,9,15,15,4,15,4
8761,110901,0.818181818181818,0.727272727272727,-99999,8509,9241.5,-99999,0.777777777777778,-99999,11,11,0,9,8,0,9,0
8761,500409,0.75,0.75,-99999,1814.5,5026.5,-99999,1,-99999,8,8,0,6,6,0,5,0
8761,510713,0.870967741935484,0.806451612903226,-99999,6507,6962,-99999,0.814814814814815,-99999,31,31,0,27,25,0,27,0
